scalerank,featurecla,geometry
1,Country,"POLYGON ((-93.84000301794401 77.5199972602345, -94.29560828324517 77.49134267852878, -96.16965410031 77.55511139597698, -96.43630449093612 77.83462921824372, -94.4225772773863 77.82000478790508, -93.72065629756597 77.63433136668033, -93.84000301794401 77.5199972602345))"
1,Country,"POLYGON ((-110.1869380359131 77.69701487905039, -112.0511911690585 77.40922882761694, -113.5342789376192 77.73220652944124, -112.7245867582539 78.05105011668203, -111.2644433256309 78.15295604116164, -109.8544518705471 77.99632477488493, -110.1869380359131 77.69701487905039))"
1,Country,"POLYGON ((24.72412 77.85384999999999, 22.49032 77.44493, 20.72601 77.67704000000001, 21.41611 77.93504, 20.8119 78.25463000000001, 22.88426 78.45493999999999, 23.28134 78.07953999999999, 24.72412 77.85384999999999))"
1,Country,"POLYGON ((-109.6631457182026 78.60197256134569, -110.881314256619 78.40691986765992, -112.5420914376152 78.40790171987351, -112.5258908760917 78.55055451121515, -111.5000103422334 78.84999359813057, -110.963660651476 78.80444082306531, -109.6631457182026 78.60197256134569))"
1,Country,"POLYGON ((-95.83029496944926 78.05694122996334, -97.30984290239803 77.85059723582179, -98.12428931353409 78.08285696075768, -98.55286780474657 78.45810537384503, -98.63198442258545 78.87193024363839, -97.33723141151253 78.83198436147669, -96.7543987699087 78.76581268992709, -95.55927792029451 78.41831452098029, -95.83029496944926 78.05694122996334))"
1,Country,"POLYGON ((-100.0601918200522 78.32475434031582, -99.67093909381353 77.90754466420751, -101.3039401924529 78.0189848904449, -102.9498087227331 78.34322866486031, -105.1761327787316 78.38033234324584, -104.2104294502772 78.67742015249178, -105.4195804512586 78.91833567983653, -105.4922891914933 79.30159393992912, -103.5292823962378 79.16534902619165, -100.8251580472687 78.8004617377787, -100.0601918200522 78.32475434031582))"
1,Country,"POLYGON ((105.07547 78.30689, 99.43814 77.92100000000001, 101.2649 79.23399000000001, 102.08635 79.34641000000001, 102.837815 79.28129, 105.37243 78.7133400000001, 105.07547 78.30689))"
1,Country,"POLYGON ((18.25183 79.70175, 21.54383 78.95611, 19.02737 78.5626, 18.47172 77.82669, 17.59441 77.63796000000001, 17.1182 76.80941, 15.91315 76.77045, 13.76259 77.38035000000001, 14.6695600000001 77.73565000000001, 13.17060000000012 78.02493, 11.22231 78.8693, 10.4445300000001 79.65239, 13.17077 80.01045999999999, 13.71852 79.66039000000001, 15.14282 79.67431000000001, 15.52255 80.01608, 16.99085 80.05086, 18.25183 79.70175))"
1,Country,"POLYGON ((25.44762535981198 80.40734039989459, 27.4075057309135 80.05640574820055, 25.92465050629818 79.51783397085455, 23.02446577321371 79.4000117052291, 20.07518842945188 79.56682322866726, 19.897266473071 79.84236196564751, 18.4622636247579 79.85988027619442, 17.36801517097754 80.3188961860271, 20.4559920590107 80.59815562613224, 21.90794477711549 80.35767934846206, 22.91925255706744 80.6571442735935, 25.44762535981198 80.40734039989459))"
1,Country,"POLYGON ((51.13618655783139 80.54728017854103, 49.79368452332082 80.41542776154822, 48.8944112485776 80.33956675894379, 48.75493655782176 80.17546824820093, 47.58611901224421 80.01018117951534, 46.50282596210971 80.24724681265437, 47.07245527526297 80.55942414012947, 44.84695804218123 80.5898098823171, 46.79913862487123 80.77191762971373, 48.31847741068466 80.78400991486996, 48.52280602396675 80.51456899690024, 49.09718956889085 80.75398590770834, 50.03976769389467 80.91888540315182, 51.52293297710375 80.69972565380192, 51.13618655783139 80.54728017854103))"
1,Country,"POLYGON ((99.93976000000001 78.88094, 97.75794 78.75620000000001, 94.97259 79.04474500000012, 93.31288000000001 79.42650000000012, 92.5454 80.14379, 91.18107000000012 80.34146, 93.77766 81.02460000000001, 95.940895 81.2504, 97.88385 80.74697500000011, 100.186655 79.780135, 99.93976000000001 78.88094))"
1,Country,"POLYGON ((-87.02 79.66, -85.81435 79.3369, -87.18756 79.0393, -89.03534999999999 78.28722999999999, -90.80436 78.21532999999999, -92.87669 78.34332999999999, -93.95116 78.75099, -93.93573999999987 79.11373, -93.14524 79.38010000000011, -94.974 79.37248, -96.07614 79.7050200000001, -96.70972 80.15777000000011, -96.01644 80.60232999999999, -95.32344999999999 80.9072900000001, -94.29843 80.97727, -94.73542 81.20646000000001, -92.40984 81.2573900000001, -91.13289 80.72345, -89.45 80.50932203389829, -87.81 80.32000000000011, -87.02 79.66))"
1,Country,"POLYGON ((-68.5 83.10632151676583, -65.82735 83.02801000000014, -63.68 82.90000000000001, -61.85 82.62860000000015, -61.89388 82.36165, -64.334 81.92775, -66.75342000000001 81.72526999999999, -67.65755 81.50141000000001, -65.48031 81.50657, -67.84 80.90000000000001, -69.4697 80.61683000000014, -71.18000000000001 79.8, -73.2428 79.63415000000001, -73.88 79.43016220480209, -76.90773 79.32308999999999, -75.52924 79.19766, -76.22046 79.01907, -75.39344999999989 78.52581000000001, -76.34353999999988 78.18295999999999, -77.88851 77.89991000000001, -78.36269 77.50859, -79.75951000000001 77.20968000000001, -79.61964999999999 76.98336, -77.91088999999999 77.02204500000001, -77.88911 76.77795500000001, -80.56125 76.17812000000001, -83.17439 76.45403, -86.11184 76.29901, -87.59999999999999 76.42, -89.49068 76.47239, -89.6161 76.95213, -87.76739000000001 77.1783300000001, -88.26000000000001 77.90000000000001, -87.65000000000001 77.9702222222223, -84.97633999999999 77.53873, -86.34 78.18000000000001, -87.96192000000001 78.37181, -87.15197999999999 78.75867, -85.37868 78.9969, -85.09495 79.34542999999999, -86.50734 79.73624, -86.93179000000001 80.25145000000001, -84.19844000000001 80.20836, -83.40869565217383 80.10000000000011, -81.84823 80.46442, -84.09999999999999 80.58, -87.59895 80.51627000000001, -89.36663 80.85569, -90.2 81.26000000000001, -91.36785999999999 81.5531, -91.58702 81.89429, -90.09999999999999 82.08499999999999, -88.93227 82.11751, -86.97024 82.27961000000001, -85.5 82.65227345805704, -84.26000500000001 82.59999999999999, -83.18000000000001 82.31999999999999, -82.42 82.86, -81.09999999999999 83.02, -79.30664 83.13056, -76.25 83.1720588235294, -75.71878 83.06404000000001, -72.83153 83.23324, -70.66576499999999 83.16978075838293, -68.5 83.10632151676583))"
1,Country,"POLYGON ((-27.10046 83.51966, -20.84539 82.72669, -22.69182 82.34165, -26.51753 82.29765000000012, -31.9 82.2000000000001, -31.39646 82.02154, -27.85666 82.13178000000011, -24.84448 81.78697000000011, -22.90327999999988 82.0931700000001, -22.07175 81.73449000000011, -23.16960999999989 81.15271, -20.62363 81.52462, -15.76817999999989 81.91245000000001, -12.77018 81.71885, -12.20855 81.29154, -16.28533 80.58004, -16.85 80.34999999999999, -20.04624 80.17708, -17.73035 80.12912, -18.9 79.40000000000001, -19.70499 78.75127999999999, -19.67353 77.63858999999999, -18.47285 76.98565000000001, -20.03503 76.94434, -21.67944 76.62795, -19.83407 76.09808, -19.59896 75.24838, -20.66818 75.15585, -19.37281 74.29561, -21.59422 74.2238200000001, -20.43454 73.81713000000001, -20.76234 73.46436, -22.17221 73.30955, -23.56593 73.30663, -22.31311 72.62927999999999, -22.29954 72.18409, -24.27834 72.59788, -24.79296 72.3302000000001, -23.44296 72.08016000000001, -22.13281 71.46898000000013, -21.75355999999988 70.66369, -23.53603 70.471, -24.30702 70.85648999999999, -25.54341 71.43094000000001, -25.20135 70.75226000000001, -26.36276 70.22646, -23.72742 70.18401, -22.34902 70.12945999999999, -25.02927 69.25879999999999, -27.74737 68.47046, -30.67371 68.12503000000012, -31.77665 68.12078000000011, -32.81105 67.73547000000001, -34.20196 66.67974, -36.35284 65.9789, -37.04378 65.93768, -38.37505 65.69213000000001, -39.81222 65.45847999999999, -40.66899 64.83996999999999, -40.68281 64.13902, -41.1887 63.48246, -42.81938 62.68233, -42.41666 61.9009300000001, -42.86619 61.07404, -43.3784 60.09772, -44.7875 60.03676, -46.26364 60.85328, -48.26294 60.85843, -49.23308 61.40681, -49.90039 62.38336, -51.63325 63.62691, -52.14014 64.27842000000012, -52.27659 65.1767, -53.66166 66.09957, -53.30161 66.8365, -53.96910999999989 67.18899, -52.9804 68.35759, -51.47535999999988 68.72958000000011, -51.08041 69.14781000000001, -50.87122 69.92910000000001, -52.013585 69.57492000000001, -52.55792 69.42616, -53.45629 69.283625, -54.68336 69.61002999999999, -54.75001 70.28932, -54.35884 70.821315, -53.431315 70.83575500000001, -51.39014 70.56978000000012, -53.10937 71.20484999999999, -54.00422 71.54719, -55 71.4065369672725, -55.83468 71.65443999999999, -54.71819 72.58625000000001, -55.32633999999987 72.95860999999999, -56.12003 73.6497700000001, -57.32363 74.71026000000001, -58.59679 75.09860999999999, -58.58515999999989 75.51727000000011, -61.26861 76.10238, -63.39164999999988 76.1752, -66.06426999999999 76.13486, -68.50438 76.06141, -69.66485 76.37975, -71.40257 77.00857000000011, -68.77670999999999 77.32312, -66.76397 77.37595, -71.04293 77.63594999999999, -73.297 78.04419, -73.15937999999989 78.43271, -69.37345000000001 78.91388000000001, -65.7107 79.39436000000001, -65.32389999999999 79.75814, -68.02298 80.11721, -67.15129 80.51582000000001, -63.68925 81.2139600000001, -62.23444 81.3211, -62.65116 81.77042, -60.28249 82.0336300000001, -57.20744 82.19074000000001, -54.13442 82.19962, -53.04328 81.88833, -50.39061 82.43883, -48.00386 82.06480999999999, -46.59984 81.9859450000001, -44.523 81.66070000000001, -46.9007 82.19978999999999, -46.76379 82.62796, -43.40644 83.22516, -39.89753 83.18017999999999, -38.62214 83.54904999999999, -35.08787 83.64512999999999, -27.10046 83.51966))"
